license_issue_date,animal_name,species
2017-04-26,Potus,Dog
2018-06-05,Natsu,Cat
2017-07-11,Coco Tubina,Dog
2018-02-08,Brownie,Dog
2017-06-12,Rusty,Dog
2018-04-29,Ching Ching,Dog
2018-08-07,Louie,Cat
2017-08-20,Theo,Dog
2018-05-10,Tickles,Dog
2018-10-08,Guido,Dog
2017-02-07,,Cat
2018-09-01,Hugo,Dog
2018-05-03,Mally,Dog
2017-04-21,Nala,Dog
2018-10-09,Jason,Dog
2018-05-14,Royal Blue Teddy,Dog
2017-08-08,Bowie,Dog
2018-04-10,Buster,Cat
2018-05-24,Lucy,Cat
2018-05-27,Lily,Dog
2018-08-14,Gus,Cat
2017-12-26,Gazpacho,Cat
2017-12-22,Mojo,Cat
2017-02-08,Alister,Cat
2017-05-18,Jade,Cat
2018-09-07,Charlene,Dog
2017-11-14,Rita,Dog
2017-02-28,Jenna,Cat
2018-08-10,Koda,Dog
2018-07-31,Bailie,Dog
2018-04-11,Phantom,Dog
2018-07-31,Oliver,Dog
2018-07-19,Obi-Wan Kenobi,Dog
2018-03-30,Panda,Dog
2017-07-14,Minnie,Dog
2016-12-08,Chase,Dog
2018-09-25,Zelda,Dog
2018-04-13,Duchess Lacy van Notendale,Dog
2017-05-22,Boomer,Dog
2018-01-16,Pip,Cat
2017-07-18,Gloria Belle,Dog
2017-10-10,Jambo,Dog
2018-07-27,Hayward,Dog
2018-02-07,Ozzie,Dog
2018-06-27,Petey,Dog
2017-05-18,,Cat
2017-08-03,Mischa,Dog
2018-03-23,Stella,Dog
2017-08-17,Molly,Cat
2017-08-02,Charlie,Dog
2017-09-06,Henry,Cat
2017-11-08,Ayden,Dog
2018-08-14,Oz,Dog
2016-11-02,Kona,Dog
2018-05-08,Shimmer,Dog
2017-12-14,Peanut,Dog
2018-10-02,Kitty,Cat
2017-02-02,Fiona,Dog
2018-08-23,Lucy,Dog
2018-06-12,Kumi,Dog
2018-03-31,,Cat
2017-12-11,Dalles,Dog
2017-10-12,Genesis,Dog
2018-01-16,Bennett,Dog
2018-08-07,Tigger,Cat
2017-11-22,Ella,Dog
2018-10-09,Luna,Dog
2018-04-20,Sasha,Dog
2017-08-15,Gigi,Dog
2018-05-01,Corky,Dog
2017-10-17,Bella,Cat
2017-07-25,Francoise,Dog
2017-08-21,George,Cat
2017-05-01,Sammy,Dog
2018-02-05,Jasper,Cat
2018-06-19,Otis,Dog
2017-06-14,Simba,Cat
2017-08-18,Jack,Dog
2018-02-05,Theo,Dog
2018-06-15,Rocky,Dog
2017-07-05,Homer,Cat
2017-11-02,Garfield,Cat
2017-09-05,Percy,Dog
2017-12-16,Princess Anne,Cat
2017-03-08,Cody,Dog
2017-09-09,Bug,Cat
2018-01-09,Sven,Dog
2017-07-19,Riley,Dog
2018-06-01,Gypsy,Dog
2018-05-11,Pip,Dog
2018-04-03,Ellie,Dog
2017-08-09,Milo,Dog
2017-03-22,Baley,Dog
2017-04-17,Bodie,Cat
2018-04-25,Meister,Dog
2018-05-14,Nerpa,Dog
2017-12-05,Ono,Dog
2018-09-15,Leo,Dog
2018-10-17,morgan4c27435168b,Dog
2018-09-28,Kai,Dog
2018-06-29,Wally,Dog
2018-08-24,Bowen,Dog
2018-05-31,Coco,Dog
2018-10-05,Juliet,Dog
2018-03-28,Rosie,Cat
2017-10-04,Cooper,Dog
2016-07-24,Seal,Cat
2018-04-18,Abby,Dog
2017-07-19,Monkey,Cat
2017-08-07,Coji,Dog
2018-06-13,Blue,Dog
2018-05-03,Cramer,Dog
2018-03-12,Saffron,Dog
2018-09-19,Larry,Cat
2018-04-13,Jermaine,Dog
2018-10-17,Scooter,Dog
2017-05-10,Rollie,Cat
2017-02-18,Lefty,Cat
2018-01-23,Melkor,Dog
2018-04-02,Char,Dog
2018-03-28,Yugi,Dog
2018-05-20,Toby,Dog
2018-01-17,Layla,Dog
2018-01-16,Dudley,Dog
2016-12-14,Mae,Dog
2017-11-07,Rita,Dog
2018-04-13,Pumpkin,Cat
2018-09-04,Scout,Dog
2018-05-24,Madison,Dog
2017-03-15,Cooper,Dog
2018-04-13,Yoda,Dog
2018-09-19,Totoro,Cat
2018-05-10,Sam,Dog
2018-06-26,Max,Dog
2018-01-02,Miika,Dog
2018-09-12,Misha,Dog
2018-02-16,Henry,Dog
2017-04-11,Luca,Cat
2018-06-27,Entity,Cat
2017-08-09,Meka,Dog
2018-06-01,Bella,Dog
2018-04-20,Powell The Dog,Dog
2018-07-03,Schatzi,Cat
2018-04-22,Sophie,Cat
2018-04-25,Rosie,Cat
2017-02-14,Tomas,Dog
2018-06-19,Spencer,Cat
2018-08-15,Sebastian Etris-Scully,Cat
2017-01-31,Lucy,Cat
2017-12-02,Titus,Dog
2017-03-04,Ace,Dog
2018-07-16,Skippers,Cat
2018-07-24,Indigo,Dog
2018-07-12,Othello,Cat
2017-08-15,Panther,Cat
2017-10-26,Grace,Dog
2017-06-20,Mera,Cat
2017-02-16,Munchkin,Dog
2018-01-29,Simba,Cat
2018-06-02,Marbles,Cat
2018-03-22,Blackie,Dog
2017-04-28,Buddy,Cat
2018-06-26,Gamache,Cat
2018-04-30,Nora,Dog
2018-10-15,Hei Hei,Dog
2018-02-13,Mouse,Dog
2018-05-22,Eleven,Dog
2018-09-16,Mindy,Dog
2017-11-03,Rollie,Dog
2018-01-19,Honey,Dog
2017-12-11,Pj,Dog
2018-04-30,Teek,Dog
2017-10-17,Joey,Dog
2017-12-05,Louise (LuLu),Dog
2018-07-13,Zoji,Dog
2018-05-22,Bette,Dog
2017-09-28,Melle,Dog
2017-08-01,Otto,Dog
2018-03-27,Lulu,Cat
2018-06-21,Lola,Dog
2018-04-23,Purrcy,Cat
2018-09-21,Stache,Cat
2016-12-02,Jazzy,Cat
2018-04-24,Rosie,Cat
2018-04-26,Ruby,Dog
2018-07-23,Dali Pi,Cat
2018-07-03,Lukas,Dog
2018-01-28,Sophie,Dog
2017-08-18,August Nelson,Dog
2018-04-02,Penelope,Dog
2017-12-28,Allie,Dog
2017-11-01,Feena Hayes-Thombre,Dog
2017-11-28,Ripley,Dog
2018-10-17,Shiba,Cat
2017-09-23,Ruby,Dog
2018-01-16,Kota,Dog
2017-08-08,Quincy,Cat
2018-08-31,Ramses,Cat
2018-03-16,Princess,Dog
2018-02-16,Ela,Dog
2018-08-30,Kulia,Dog
2018-04-10,Winnie,Dog
2016-10-19,Russell,Dog
2018-09-01,Mitzie May,Cat
2017-10-09,Cat Cat,Cat
2017-11-14,Milo,Dog
2017-09-19,Amethyst,Cat
2017-05-30,Etta Rose,Dog
2018-07-02,Sparkles Ruby,Dog
2017-07-21,Charlie,Dog
2017-07-17,Carmilla,Dog
2017-02-07,Coco,Dog
2017-07-21,Hope,Dog
2018-02-15,Cider,Dog
2017-03-27,Bekam,Dog
2017-09-20,Brandy,Dog
2018-01-23,Pepa,Dog
2017-04-07,Henry R Dog,Dog
2018-09-27,Griffon,Dog
2017-05-24,Beemo,Dog
2018-09-05,Moseley,Dog
2018-04-26,Daisy,Dog
2018-02-06,Gertie,Dog
2017-08-30,Curio,Cat
2018-06-14,Tandy,Dog
2017-04-27,Piper,Dog
2017-10-26,Nala,Dog
2017-12-03,Dan,Cat
2018-01-27,Max,Cat
2017-12-26,Bailey,Cat
2018-10-12,Inara,Cat
2018-06-04,Soko,Dog
2018-03-21,Blaze,Cat
2018-02-16,Hemingway,Cat
2018-08-26,Olliver,Dog
2018-08-04,Flynn,Cat
2018-01-10,Bernie,Dog
2018-01-17,Abby,Dog
2018-02-01,Zeke,Dog
2016-12-20,Buckley,Dog
2018-02-01,Bowser,Dog
2017-12-05,,Cat
2015-12-18,Rudy,Dog
2017-09-07,Oodie,Dog
2018-04-02,Claudine,Dog
2018-04-06,Sumi,Cat
2017-09-28,Luna,Dog
2017-04-10,Hoho,Cat
2018-06-26,Cleo,Dog
2017-01-17,Nigel,Dog
2017-07-17,Eddie,Dog
2018-07-07,Rachel Ray,Cat
2018-04-25,Spot,Dog
2018-09-17,John Basilone,Dog
2018-10-13,Zelda,Cat
2018-02-08,Nutella,Dog
2018-04-13,Django,Dog
2017-05-09,Pascal,Dog
2018-05-15,Sparkie,Dog
2017-08-07,Jasper,Dog
2017-10-04,Cachi,Cat
2017-09-26,Henry,Dog
2018-10-12,Maisie,Dog
2017-01-13,Franklin,Cat
2018-06-22,Dixie,Dog
2017-08-17,Gwen,Dog
2017-04-21,LeeLoo,Dog
2017-09-06,Ezeme,Dog
2018-02-12,Emma,Cat
2017-11-28,Hoover,Dog
2017-05-05,Tux,Dog
2017-10-05,Jasper,Dog
2018-09-02,Arnold,Dog
2018-05-04,Hank,Dog
2018-01-17,Rudy,Cat
2017-04-29,Odie,Dog
2018-08-14,Mav,Dog
2017-10-10,Buster,Dog
2018-01-26,Laddie,Dog
2018-09-06,Biden,Dog
2017-12-05,Persephone,Cat
2018-06-06,D'jango,Dog
2017-02-07,Tonks,Dog
2018-09-13,Ziva,Dog
2018-04-03,Yume,Dog
2018-09-25,Bixby,Dog
2018-06-27,Kobi,Dog
2018-06-18,Oliver,Dog
2018-04-09,Puff,Cat
2017-04-18,Pashka,Dog
2017-10-13,Tika,Cat
2017-04-18,Vincent,Cat
2018-02-13,Wallace,Dog
2018-06-09,Sergio,Dog
2018-05-02,Kona,Dog
2018-07-29,Cat 2,Cat
2018-04-04,Rory,Cat
2017-06-12,Dodger,Dog
2018-06-26,Mr. Beans,Cat
2017-10-17,Betty,Cat
2018-10-14,Gilligan,Dog
2018-01-16,Squire,Cat
2018-06-29,Cleo,Cat
2018-02-13,Gilbert,Cat
2018-01-30,Pascal,Cat
2017-12-19,Carroll,Cat
2018-04-17,Coco,Dog
2017-07-10,Jewel,Dog
2017-02-28,Sam,Dog
2018-04-10,Salem,Dog
2018-01-05,Tenzing,Dog
2018-09-18,Poppy,Dog
2017-12-05,Bishop,Dog
2018-09-26,Phoebe,Dog
2017-01-11,Cappy,Dog
2018-08-07,Cody,Dog
2018-03-28,Gizmo,Cat
2018-03-27,Sugar,Cat
2018-02-20,Tater,Dog
2017-08-24,Bandit,Dog
2017-10-25,Zeke,Dog
2018-01-31,Coco the Cat,Cat
2018-07-26,Ollie,Dog
2018-09-11,Kayu,Dog
2017-08-17,Champa,Dog
2016-01-27,Cairo,Dog
2017-04-25,Lockett,Dog
2017-07-06,Luna,Dog
2017-08-23,Kimi,Cat
2018-10-10,Eddy,Dog
2017-09-23,Gunner,Dog
2016-12-16,Hazel,Dog
2018-09-04,Audrey,Dog
2018-07-05,King,Cat
2018-04-16,Jimmy,Cat
2017-05-04,Hannah,Dog
2017-06-19,Riley,Dog
2017-10-08,Hana,Cat
2017-03-27,Oliver,Dog
2018-03-20,Gordo,Dog
2018-05-22,Chloe,Cat
2018-06-26,Leroy,Cat
2018-06-29,Nellie,Dog
2018-05-03,Duffy,Dog
2018-01-31,Leo,Cat
2018-06-19,Annie,Dog
2017-01-10,Makiliah,Dog
2018-10-13,Frankie,Dog
2018-05-17,Bambi,Dog
2018-09-29,Ella,Dog
2017-03-06,Otto,Cat
2017-10-04,Bridger,Dog
2017-05-04,Maggie Rose,Dog
2017-08-24,Willow,Dog
2018-08-31,Puma,Cat
2018-01-30,Marley,Dog
2017-06-06,Target,Cat
2018-04-03,Peanut,Dog
2018-01-26,Doss,Dog
2018-06-20,Zuni,Dog
2017-12-05,Lucky,Dog
2018-02-26,Trixie,Dog
2018-07-10,Ashley,Dog
2018-07-19,Maddie,Dog
2018-01-17,Coco,Dog
2018-10-11,Chewy,Dog
2018-04-20,Shadow,Dog
2017-07-31,Juneau,Dog
2017-03-08,Tony,Dog
2017-09-18,Maeby,Dog
2017-03-24,Maggie,Dog
2018-10-08,Roo,Dog
2017-05-04,Topper,Dog
2017-04-28,Sophia,Dog
2017-12-06,Raina,Dog
2018-06-22,Hoover,Dog
2017-05-11,Joey,Cat
2017-08-11,Bones,Dog
2017-04-11,Addison,Dog
2018-04-23,,Cat
2016-12-13,Shelby,Dog
2017-01-12,Gaagii,Dog
2018-06-26,Vito,Cat
2018-08-19,Cleo,Dog
2017-06-27,Zoey,Dog
2017-11-21,Nukka,Dog
2018-04-12,May,Dog
2018-08-23,Winston,Dog
2017-10-09,Lord,Cat
2018-04-10,Mountain Thunder Lunatic Fringe,Dog
2018-05-25,Milo,Dog
2018-07-17,Luna,Dog
2018-07-29,Missy,Cat
2017-06-05,Bandit,Dog
2017-12-05,Buddy,Dog
2018-07-26,Rusti,Dog
2017-05-30,Otis,Dog
2017-02-14,Ada,Dog
2018-09-29,Rudy,Dog
2017-08-09,Frank,Dog
2018-07-01,Maddy,Dog
2018-09-05,Boris,Dog
2018-06-22,Gus,Cat
2017-09-12,Poppy,Dog
2017-01-18,Lola,Dog
2017-12-07,Itsy,Cat
2018-05-01,Long Fellow,Cat
2018-06-25,Oliver Max,Dog
2017-12-05,Mancho,Cat
2018-06-12,Martha,Cat
2016-11-01,Marshal,Dog
2018-02-01,Persimmon,Cat
2018-09-10,Didi,Dog
2017-08-08,Astra,Dog
2018-04-11,Egil,Dog
2018-03-21,Aussie,Dog
2018-08-29,Sunshine Petrilla,Dog
2018-10-17,Lucy,Dog
2017-07-10,Shadow,Dog
2018-01-16,Wendy,Cat
2017-11-09,Charlie,Dog
2018-05-21,Kiboko,Dog
2018-06-05,Kody,Dog
2017-05-31,Jodi,Dog
2017-01-11,Bobo,Cat
2017-08-04,Tippet,Cat
2017-08-20,Alvy,Cat
2017-08-18,Chloe,Cat
2017-01-14,Rocco,Dog
2018-07-08,Wall-E,Dog
2018-09-01,Ellie,Dog
2017-03-14,Sunshine,Dog
2017-03-09,Tora,Dog
2018-01-06,Jiro,Dog
2017-04-13,Flower,Dog
2018-04-10,Kola,Dog
2018-05-17,Dexter,Dog
2018-09-19,Lexi,Dog
2017-12-10,Kuro,Cat
2017-03-12,Maya,Dog
2018-05-31,Stout,Cat
2018-04-26,Neo,Dog
2018-06-26,Izzie,Dog
2018-08-19,Sonny,Dog
2018-03-23,Romeo,Dog
2018-04-03,Mylo,Dog
2018-05-24,Heineken,Cat
2018-01-17,Zoey,Dog
2018-01-03,Taz,Cat
2018-06-29,Buster,Cat
2017-04-11,Julia,Cat
2017-02-07,Duncan,Dog
2017-07-05,Sprocket,Dog
2017-03-28,Sophie,Dog
2018-07-16,Parker,Dog
2018-06-22,Sasha,Dog
2017-05-02,Muzette,Cat
2017-11-07,Rufus,Cat
2018-06-12,Squeegee,Cat
2018-04-26,Frank,Cat
2015-12-16,Tazzie,Cat
2017-12-14,Galen,Cat
2018-03-21,Sambuca,Dog
2018-02-27,Barkley,Dog
2018-01-06,Bandit,Dog
2018-05-21,Missy,Dog
2017-04-18,Token,Cat
2018-04-16,Minnie,Dog
2018-05-02,Miss Hiss,Cat
2018-08-19,Stevie Nicks,Dog
2018-09-29,Archie,Dog
2018-04-30,Che,Dog
2018-01-26,Diesel,Dog
2017-10-11,Scout,Dog
2017-12-16,Evelyn,Cat
2016-12-27,Puggles,Dog
2018-04-11,Bella,Dog
2018-08-19,Zara Kolee,Cat
2018-08-07,Kody,Dog
2018-04-11,Shelia,Dog
2017-08-23,Angel,Cat
2017-10-05,Ruby,Dog
2018-09-20,Molly,Cat
2017-10-09,Cole,Dog
2017-11-12,River,Cat
2018-08-31,Rosie,Dog
2018-08-13,Oso,Dog
2018-04-11,Ulugh,Dog
2017-11-07,Harley,Dog
2018-05-11,Belle,Dog
2018-02-09,Winnie,Dog
2018-09-29,Lulu,Dog
2018-06-19,Casco,Dog
2017-11-28,Ninja,Cat
2018-04-10,Gizmo,Cat
2018-06-15,Guapo,Dog
2018-03-12,Acho,Cat
2018-06-29,Sasha,Dog
2017-05-06,AsparaGus,Cat
2017-11-02,Khumbu,Cat
2018-04-16,Lilly,Cat
2018-02-06,,Cat
2018-01-30,Peppermint,Cat
2018-04-10,Jazzmine Primula Rosamund the Fair,Cat
2017-11-07,Mara,Cat
2018-01-13,Reese,Cat
2018-03-27,Dana,Dog
2017-09-26,Zelda,Dog
2017-03-03,Sam,Dog
2018-01-19,Nollie,Dog
2018-02-14,Beefy,Cat
2018-06-21,Montana,Cat
2018-03-20,Cooper,Dog
2017-07-08,Sunshine,Dog
2017-06-23,Flora,Dog
2016-12-21,Corey,Dog
2018-03-23,Benji,Dog
2018-01-16,Sarah Connor,Cat
2017-02-07,Dobby,Dog
2017-12-19,Nala,Dog
2017-05-05,Chester,Dog
2017-09-07,Smidgeon,Cat
2018-02-01,Quincy,Dog
2017-12-28,Rupert,Dog
2018-08-12,Asa,Cat
2018-07-21,Summer,Cat
2018-06-19,Trooper,Dog
2018-07-24,Chloe,Dog
2018-07-23,Sheik,Cat
2018-09-05,Kunu & Tug,Dog
2017-05-09,Midnight,Cat
2017-08-12,,Cat
2017-11-05,Heihei,Dog
2018-10-06,Hoot,Dog
2018-05-04,Buster,Cat
2018-04-24,Enzo,Dog
2018-07-14,Milo,Dog
2018-04-10,Smokie,Cat
2017-07-24,Voodoo,Dog
2018-04-10,Dempsey,Dog
2017-09-25,Stella,Dog
2017-10-28,Georgia,Dog
2017-04-04,Eb,Cat
2017-12-07,Marzy,Cat
2018-07-24,Leelo,Dog
2018-05-11,Bo,Dog
2018-07-03,Sammy Sandwich,Dog
2018-04-28,Zoey,Dog
2018-06-19,Pitu,Dog
2018-05-14,,Cat
2018-03-01,Dexter,Dog
2016-11-02,Ginger,Dog
2017-04-25,Edgar,Cat
2018-02-13,Darcy,Dog
2017-07-25,Gidget,Dog
2018-01-24,Xander,Dog
2017-08-15,Izzie,Dog
2018-01-31,Princess,Cat
2017-12-29,Chichi Marie,Cat
2018-07-23,Gizmo,Dog
2017-06-13,Jason,Cat
2017-05-03,Emerie,Dog
2018-10-17,Goofy,Dog
2018-01-31,Rushmore,Dog
2018-03-27,Knox,Dog
2017-06-02,Puffin,Cat
2018-06-27,Cezanne,Cat
2017-07-25,Mouse,Dog
2017-05-01,Frank,Dog
2018-02-28,Rowan,Cat
2018-05-19,Bianca,Cat
2018-06-01,Daisy,Dog
2015-01-20,Casey,Dog
2017-01-25,Hermey,Cat
2017-08-09,Augie,Dog
2018-05-23,Shamus,Dog
2014-04-21,Gunner,Cat
2018-10-17,Coby,Dog
2016-10-26,Tipton,Dog
2018-07-19,Haru,Cat
2017-11-21,,Cat
2018-06-25,Howard,Dog
2018-07-10,Bowie,Dog
2018-09-09,Boogie Woogie,Dog
2018-05-16,Scout,Dog
2018-06-21,Nabi,Dog
2018-09-28,Henri,Dog
2018-10-17,Pikku,Dog
2017-04-28,Popcorn,Cat
2018-07-30,Tomato,Dog
2018-07-30,Mochi,Cat
2018-07-24,Talisker,Cat
2018-09-15,Radar,Dog
2018-05-10,Stella,Dog
2018-07-30,Duke,Dog
2018-06-09,River,Dog
2017-07-24,Daisy,Cat
2018-02-27,Phil,Dog
2018-02-06,Nala,Dog
2017-01-20,Isabella,Dog
2017-08-22,Riley,Dog
2018-01-16,Rou Kae,Dog
2018-01-23,Tux,Dog
2017-08-11,Mochi,Dog
2017-07-05,Manny,Cat
2017-01-10,Sisco,Cat
2016-12-27,Lucita,Cat
2018-01-23,Emily,Cat
2018-10-06,Maximus,Dog
2018-02-28,Zorro,Dog
2018-10-08,Bella,Cat
2016-12-15,Catcat,Cat
2017-05-04,Iggy,Dog
2017-10-02,Lynx,Cat
2017-06-02,Blackie,Cat
2017-01-10,Natasha,Cat
2018-04-12,Molly,Dog
2018-10-01,Chelsea,Dog
2017-12-19,Garfield,Cat
2017-01-17,Wallie,Dog
2018-09-15,PAC,Dog
2018-02-27,Mickey,Dog
2017-11-01,Tiny,Cat
2018-06-26,Lucille,Cat
2018-01-26,Luci,Dog
2018-01-30,Rocky,Dog
2017-01-09,Lucy,Cat
2018-03-07,Simon,Cat
2017-02-18,Amie,Cat
2018-10-07,Ponzu,Cat
2018-08-24,Cash,Cat
2018-09-14,Simon,Cat
2016-10-25,Perry,Cat
2018-09-30,Chip,Cat
2018-07-05,Gorgeous,Dog
2018-04-13,Honey,Dog
2018-07-24,Sophie,Cat
2017-08-15,Stella,Dog
2018-08-20,Stevie,Cat
2018-05-16,Penny,Dog
2018-02-27,Vernon,Cat
2017-11-07,Moses,Dog
2017-06-06,Lexy,Dog
2018-02-07,Remmington,Dog
2017-07-05,Millie,Dog
2018-07-08,RJ (Rex Jones),Dog
2017-01-11,Tammy,Cat
2018-02-13,Enzo,Dog
2018-05-01,Hannah,Dog
2016-10-18,Penny,Dog
2018-02-01,Dante,Dog
2017-07-25,Carter,Dog
2018-04-10,Piss Bandit,Cat
2018-10-08,Ripley,Dog
2018-07-06,Jonesy,Dog
2018-05-15,Hero,Dog
2017-10-13,Mikus,Dog
2017-04-19,Scout,Dog
2018-10-06,Tess,Dog
2018-06-22,Marinka,Cat
2018-05-08,Remy,Dog
2018-05-21,Oliver,Dog
2017-04-13,Lulu,Dog
2017-10-26,Koby T. Dog,Dog
2018-06-22,Luna,Dog
2018-10-04,Cookie,Dog
2018-09-18,Coco,Dog
2018-06-09,Squeeker,Cat
2017-12-18,Itsy,Cat
2018-02-20,Lilian Rose,Dog
2017-09-25,Rocky,Cat
2018-09-13,Aria,Dog
2018-05-15,Molly,Dog
2017-12-21,Coaly,Dog
2017-06-02,Teddy,Dog
2018-01-16,Ella,Dog
2018-05-25,Moose,Dog
2017-01-06,Yuki,Cat
2018-07-18,Christina Yang,Dog
2018-07-07,Bella,Dog
2017-09-25,Jacque,Dog
2018-06-19,Rico,Dog
2018-04-23,Mariam,Cat
2016-12-09,Leo,Cat
2017-08-31,Duncan,Dog
2018-02-22,Tobi,Dog
2018-04-10,Zola,Dog
2017-09-13,Ramona,Cat
2016-12-05,Lilly,Cat
2017-11-02,Loki,Dog
2018-04-29,Stormy,Dog
2018-03-22,Mimi,Cat
2018-07-10,Madison,Cat
2018-09-02,Yadi,Dog
2017-02-14,Maggie,Dog
2017-06-15,Addy,Dog
2018-06-12,Smolder,Cat
2017-01-18,Thumbs,Cat
2017-02-10,Piper,Cat
2018-08-01,Koko,Cat
2017-12-12,Tiger,Cat
2018-06-26,Chip,Cat
2017-07-28,Captain,Cat
2017-10-26,Rusty,Dog
2017-10-25,Butter,Cat
2018-05-22,George,Dog
2018-09-02,Tasha,Dog
2017-10-09,Charlie,Cat
2017-09-13,Buddy,Dog
2017-09-15,Snowball,Cat
2018-02-24,Milo,Cat
2017-01-25,Elmer,Dog
2018-06-26,Zen,Dog
2018-06-12,Gizzmo,Dog
2017-04-30,Tux,Cat
2018-06-26,Jeter,Dog
2018-01-29,Hank,Cat
2017-01-06,Maeb,Dog
2017-04-20,Apollo,Dog
2018-06-09,Loki,Cat
2017-06-13,Kenneth,Dog
2018-02-15,Pot De Creme,Cat
2018-06-12,Kodi,Dog
2018-07-24,Sadie,Dog
2018-01-23,Sadie Mae,Dog
2017-07-25,Kittery,Cat
2018-02-13,Flash,Dog
2018-05-12,Peregrine,Cat
2017-09-27,Williwaw,Dog
2017-09-18,Ivy,Dog
2017-07-23,Chewey,Cat
2018-04-10,Sparky,Dog
2018-06-12,Scooter,Cat
2018-04-19,Greta,Dog
2017-09-06,Ziggy,Cat
2017-04-27,Tomato,Dog
2018-04-17,Leia,Dog
2018-03-20,Gypsy,Dog
2016-07-05,Cat,Dog
2017-07-11,Savannah Polly Anna,Cat
2017-12-22,Roscoe,Dog
2017-02-26,Robert,Cat
2018-09-17,Charlie,Dog
2017-09-05,Mimi,Cat
2018-06-27,Daisy,Dog
2018-07-02,Beatrice,Dog
2017-06-12,P Cuddlepants,Cat
2017-08-18,Rosie,Cat
2017-12-05,Lucy B.,Dog
2017-06-15,Ruby,Dog
2018-07-20,Finnegan,Dog
2018-05-09,Penelope,Dog
2018-05-10,Rosie,Dog
2017-10-04,Fiona,Dog
2018-01-24,Solski,Dog
2018-05-30,McGee,Cat
2017-10-11,Rico,Dog
2018-04-27,Jewel,Dog
2017-08-03,Penelope,Cat
2017-11-16,Moose,Dog
2017-03-28,Reesa,Dog
2018-03-30,Cornbread,Dog
2017-04-25,Cooper,Dog
2018-10-07,Ruby,Cat
2018-02-06,Marley,Dog
2017-04-11,Augie,Dog
2017-04-11,Sammy,Dog
2018-05-29,Princess,Dog
2018-09-07,Lily,Cat
2017-03-08,Sitka,Dog
2018-02-09,Minnow,Cat
2017-04-19,Oly,Dog
2017-08-01,Olive,Cat
2018-06-25,Cali,Dog
2017-12-19,Cupcake,Dog
2017-06-01,Jake,Cat
2017-01-24,Ace,Dog
2017-08-08,Charlie,Dog
2018-04-30,Mama Cat,Cat
2018-07-16,Watson,Dog
2018-02-14,Quincy,Dog
2018-02-22,Jack,Cat
2017-05-04,Tabitha,Cat
2017-07-20,Kira,Dog
2017-08-29,Junie,Dog
2018-07-16,Storm,Dog
2018-02-22,Tucker,Cat
2018-05-22,Simone,Cat
2018-09-29,Pinot,Dog
2018-07-24,Walter,Cat
2017-03-06,Buddy,Dog
2018-07-10,Forest,Dog
2017-06-08,Jack,Dog
2017-01-17,Penny,Cat
2018-09-08,Jimmy,Dog
2018-01-23,Skip,Dog
2018-08-31,Orlando,Dog
2017-08-02,Joey,Cat
2017-05-09,Checkers,Cat
2018-03-27,Bridget,Dog
2018-01-16,Roxy,Dog
2017-08-10,Maeby,Dog
2017-11-17,,Cat
2018-01-30,Proscuitto,Dog
2017-12-19,Koa,Dog
2018-04-11,Buddy,Dog
2018-06-06,Grizzly,Dog
2017-05-23,Mattie,Dog
2018-03-22,Ginger,Dog
2018-06-13,Onyx,Dog
2017-01-11,Darla,Dog
2018-06-25,Emily,Dog
2018-01-18,Pancake,Cat
2018-07-22,Bella,Cat
2017-10-31,Tredjekatten,Cat
2017-04-11,Stella,Dog
2017-07-25,Floyd,Cat
2018-03-28,Gina,Dog
2017-08-22,Charlie,Cat
2017-05-09,Buboy,Dog
2018-06-26,Katrina,Cat
2018-08-13,Alfie,Dog
2018-05-24,Bobo,Dog
2017-05-01,Molly,Cat
2017-03-05,Biscuit,Dog
2017-04-12,Bailey,Dog
2017-04-15,Porter,Dog
2018-07-02,Jasmine,Cat
2018-06-26,Maddie,Dog
2018-03-30,Beamer,Dog
2017-10-13,Patrick,Dog
2017-11-14,Carina,Cat
2018-02-06,Luigi,Dog
2017-10-15,Oscar2,Cat
2017-07-11,Lucy Iverson,Dog
2017-10-04,Blair,Cat
2017-09-03,Gilda,Dog
2018-04-17,Julia,Dog
2017-03-12,Percival,Cat
2017-07-18,Gonzaga,Dog
2018-07-25,Luna,Dog
2017-12-18,Munkey,Dog
2017-10-20,Sophie,Dog
2018-03-21,Lucinda Chang,Cat
2018-03-07,Coco,Dog
2018-10-03,Zeke,Dog
2018-01-27,Bonnie,Dog
2018-06-26,Brodie,Dog
2017-12-20,Hanna,Dog
2018-02-20,Cinder,Cat
2017-04-13,Riggins,Dog
2018-05-15,Oscar,Dog
2017-11-28,Tarah,Cat
2017-10-01,Loki,Cat
2017-01-10,Kallie,Dog
2018-05-21,Lucas,Dog
2018-07-27,Benny,Cat
2018-04-30,Peso,Cat
2017-06-15,Turkey,Cat
2018-10-03,Howie,Dog
2018-06-09,Thule,Dog
2018-01-23,Natasha,Dog
2018-06-20,Devery,Dog
2017-04-24,Gracie,Cat
2017-01-10,Pancho,Cat
2017-06-13,Beau,Dog
2018-10-06,Moona,Cat
2017-05-09,Bruno,Cat
2017-09-24,Koko,Dog
2018-09-15,Wags,Dog
2018-05-22,Bagels,Dog
2018-07-13,Skeeter,Dog
2018-06-20,Tobie,Dog
2018-09-19,Moose,Dog
2018-06-23,Tasha,Dog
2018-07-13,Athena,Cat
2018-03-27,Jack,Dog
2016-12-13,Mika,Dog
2017-01-17,Sheba,Cat
2018-04-24,Pericles,Cat
